Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	NoncycloHaplotypeDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.604	Patient26	0	0	0	2	0	2	0	4	0	1469		2722.940776038121		4.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	201.0		0.01990049751243781	-1.0	0.0	0.0						
PB.161551.604	Patient27	0	0	0	0	0	0	0	0	0	1439		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	45.0		0.0		0.0	0.0						
PB.161551.604	Patient28	0	0	0	1	1	0	0	2	0	1202		1663.8935108153078		7.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	165.0		0.012121212121212121	1.0	0.0	0.0						
PB.161551.604	Patient29	0	0	0	2	0	4	0	6	0	1857		3231.0177705977385		3.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	35.0		0.17142857142857143	-1.0	0.0	0.0						
PB.161551.604	Patient3	0	0	0	0	0	0	0	0	0	2019		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	172.0		0.0		0.0	0.0						
PB.161551.604	Patient30	0	0	0	2	5	3	0	10	0	1808		5530.973451327433		1.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	127.0		0.07874015748031496	0.25	0.0	0.0						
PB.161551.604	Patient31	0	0	0	0	1	1	0	2	0	1858		1076.426264800861		12.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	125.0		0.016	0.0	0.0	0.0						
PB.161551.604	Patient4	0	0	0	2	0	0	0	2	0	1450		1379.310344827586		11.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	100.0		0.02		0.0	0.0						
PB.161551.604	Patient5	0	0	0	0	0	0	0	0	0	1596		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	354.0		0.0		0.0	0.0						
PB.161551.604	Patient6	0	0	0	0	0	0	0	0	0	1602		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	77.0		0.0		0.0	0.0						
PB.161551.604	Patient7	0	0	0	0	0	0	0	0	0	1726		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	262.0		0.0		0.0	0.0						
PB.161551.604	Patient8	0	0	0	0	1	0	0	1	0	1359		735.8351729212657		14.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	217.0		0.004608294930875576	1.0	0.0	0.0						
PB.161551.604	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.620	Patient1	0	0	0	0	0	0	0	0	0	1717		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	95.0		0.0		0.0	0.0						
PB.161551.620	Patient10	0	0	0	2	4	4	0	10	0	1394		7173.601147776184		2.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	248.0		0.04032258064516129	0.0	0.0	0.0						
PB.161551.620	Patient11	0	0	0	6	4	4	0	14	0	1367		10241.40453547915		1.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	299.0		0.046822742474916385	0.0	0.0	0.0						
PB.161551.620	Patient12	0	0	0	1	6	1	0	8	0	1791		4466.7783361250695		4.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	223.0		0.03587443946188341	0.7142857142857143	0.0	0.0						
PB.161551.620	Patient13	0	0	0	2	3	2	0	7	0	2218		3155.9963931469792		8.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	387.0		0.01808785529715762	0.2	0.0	0.0						
PB.161551.620	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	44.0		0.0		0.0	0.0						
PB.161551.620	Patient15	0	0	0	0	1	0	0	1	0	2573		388.65137971239795		19.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	294.0		0.003401360544217687	1.0	0.0	0.0						
PB.161551.620	Patient16	0	0	0	0	0	0	0	0	0	1271		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	54.0		0.0		0.0	0.0						
PB.161551.620	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.620	Patient18	0	0	0	0	1	2	0	3	0	1387		2162.9416005767844		10.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	82.0		0.036585365853658534	-0.3333333333333333	0.0	0.0						
PB.161551.620	Patient19	0	0	0	2	0	0	0	2	0	1548		1291.9896640826873		13.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	31.0		0.06451612903225806		0.0	0.0						
PB.161551.620	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	62.0		0.0		0.0	0.0						
PB.161551.620	Patient20	0	0	0	4	1	2	0	7	0	1738		4027.6179516685847		5.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	81.0		0.08641975308641975	-0.3333333333333333	0.0	0.0						
PB.161551.620	Patient21	0	0	0	0	0	0	0	0	0	1328		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	122.0		0.0		0.0	0.0						
PB.161551.620	Patient22	0	0	0	0	0	1	0	1	0	2106		474.8338081671415		18.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	43.0		0.023255813953488372	-1.0	0.0	0.0						
PB.161551.620	Patient23	0	0	0	0	0	2	0	2	0	1159		1725.625539257981		12.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	18.0		0.1111111111111111	-1.0	0.0	0.0						
PB.161551.620	Patient24	0	0	0	3	1	1	0	5	0	1661		3010.2347983142686		9.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	41.0		0.12195121951219512	0.0	0.0	0.0						
PB.161551.620	Patient25	0	0	0	0	0	0	0	0	0	1946		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	346.0		0.0		0.0	0.0						
PB.161551.620	Patient26	0	0	0	2	2	1	0	5	0	1469		3403.6759700476514		7.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	201.0		0.024875621890547265	0.3333333333333333	0.0	0.0						
PB.161551.620	Patient27	0	0	0	0	0	0	0	0	0	1439		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	45.0		0.0		0.0	0.0						
PB.161551.620	Patient28	0	0	0	4	3	1	0	8	0	1202		6655.574043261231		3.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	165.0		0.048484848484848485	0.5	0.0	0.0						
PB.161551.620	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	35.0		0.0		0.0	0.0						
PB.161551.620	Patient3	0	0	0	0	0	0	0	0	0	2019		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	172.0		0.0		0.0	0.0						
PB.161551.620	Patient30	0	0	0	0	1	0	0	1	0	1808		553.0973451327434		17.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	127.0		0.007874015748031496	1.0	0.0	0.0						
PB.161551.620	Patient31	0	0	0	0	0	0	0	0	0	1858		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	125.0		0.0		0.0	0.0						
PB.161551.620	Patient4	0	0	0	1	0	0	0	1	0	1450		689.655172413793		14.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	100.0		0.01		0.0	0.0						
PB.161551.620	Patient5	0	0	0	0	0	0	0	0	0	1596		0.0		25.5		580.7200929152149		1807.8682643669024	SRSF6	0.0	354.0		0.0		0.0	0.0						
PB.161551.620	Patient6	0	0	0	0	1	0	0	1	0	1602		624.2197253433209		15.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	77.0		0.012987012987012988	1.0	0.0	0.0						
PB.161551.620	Patient7	0	0	0	2	0	1	0	3	0	1726		1738.1228273464658		11.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	262.0		0.011450381679389313	-1.0	0.0	0.0						
PB.161551.620	Patient8	0	0	0	1	2	2	0	5	0	1359		3679.175864606328		6.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	217.0		0.02304147465437788	0.0	0.0	0.0						
PB.161551.620	Patient9	0	0	0	1	0	0	0	1	0	1722		580.7200929152149		16.0		580.7200929152149		1807.8682643669024	SRSF6	0.0	3.0		0.3333333333333333		0.0	0.0						
PB.59138.479	Patient1	0	0	0	208	208	204	0	620	0	1717		361094.93302271405		10.0		342731.82957393484		326621.0361678374	HARS1	0.0	643.0		0.9642301710730948	0.009708737864077669	0.2421712311638893	-0.5805120113549639						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient10	0	0	0	139	136	97	0	372	0	1394		266857.962697274		26.0		342731.82957393484		326621.0361678374	HARS1	0.0	402.0		0.9253731343283582	0.16738197424892703	3.8009360541306414	3.6893832317223563						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient11	0	0	0	75	73	73	0	221	0	1367		161667.88588149232		30.0		342731.82957393484		326621.0361678374	HARS1	0.0	252.0		0.876984126984127	0.0	0.0	-0.8652113186151658						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient12	0	0	0	157	158	161	0	476	0	1791		265773.3109994416		27.0		342731.82957393484		326621.0361678374	HARS1	0.0	520.0		0.9153846153846154	-0.009404388714733543	0.2242960618664777	-0.6015262676383121						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient13	0	0	0	179	169	167	0	515	0	2218		232191.16321009918		28.0		342731.82957393484		326621.0361678374	HARS1	0.0	548.0		0.9397810218978102	0.005952380952380952	0.14328634363028986	-0.6967622316805424						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient14	0	0	0	150	155	152	0	457	0	1708		267564.4028103045		25.0		342731.82957393484		326621.0361678374	HARS1	0.0	464.0		0.9849137931034483	0.009771986970684038	0.23145743294708418	-0.5931072767619675						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient15	0	0	0	309	311	325	0	945	0	2573		367275.5538282161		9.0		342731.82957393484		326621.0361678374	HARS1	0.0	988.0		0.9564777327935222	-0.0220125786163522	0.5897470241238079	-0.17189787911257273						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient16	0	0	0	189	208	225	0	622	0	1271		489378.4421715185		1.0		342731.82957393484		326621.0361678374	HARS1	0.0	647.0		0.9613601236476044	-0.03926096997690531	0.9881012571154401	0.38258203036219635						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient17	0	0	0	189	156	178	0	523	0	1227		426242.8687856561		4.0		342731.82957393484		326621.0361678374	HARS1	0.0	543.0		0.9631675874769797	-0.0658682634730539	1.586155171482363	1.0856611463505355						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient18	0	0	0	189	191	176	0	556	0	1387		400865.1766402307		6.0		342731.82957393484		326621.0361678374	HARS1	0.0	594.0		0.936026936026936	0.04087193460490463	0.9998385311799887	0.3963805058427075						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient19	0	0	0	174	201	182	0	557	0	1548		359819.1214470284		11.0		342731.82957393484		326621.0361678374	HARS1	0.0	582.0		0.9570446735395189	0.04960835509138381	1.2229210064377571	0.6586388503311842						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient2	0	0	0	24	26	19	0	69	0	1085		63594.47004608294		31.0		342731.82957393484		326621.0361678374	HARS1	0.0	71.0		0.971830985915493	0.15555555555555556	2.377749461434345	2.0162685719201896					2.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient20	0	0	0	267	251	220	0	738	0	1738		424626.0069044879		5.0		342731.82957393484		326621.0361678374	HARS1	0.0	781.0		0.9449423815620999	0.06581740976645435	1.6815920701935232	1.1978578710380416						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient21	0	0	0	151	143	131	0	425	0	1328		320030.1204819277		19.0		342731.82957393484		326621.0361678374	HARS1	0.0	461.0		0.9219088937093276	0.043795620437956206	1.0165531105174235	0.41603035911240893						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient22	0	0	0	270	228	226	0	724	0	2106		343779.67711301043		15.0		342731.82957393484		326621.0361678374	HARS1	0.0	738.0		0.981029810298103	0.004405286343612335	0.11170262618566722	-0.7338924161123207						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient23	0	0	0	187	154	182	0	523	0	1159		451251.078515962		3.0		342731.82957393484		326621.0361678374	HARS1	0.0	545.0		0.9596330275229358	-0.08333333333333333	2.0105930805179506	1.5846352734450284					2.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient24	0	0	0	221	265	266	0	752	0	1661		452739.313666466		2.0		342731.82957393484		326621.0361678374	HARS1	0.0	805.0		0.9341614906832298	-0.0018832391713747645	0.049006042619832026	-0.8075992467006942						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient25	0	0	0	215	251	233	0	699	0	1946		359198.3556012333		12.0		342731.82957393484		326621.0361678374	HARS1	0.0	738.0		0.9471544715447154	0.0371900826446281	0.9535620817166945	0.34197737529188876						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient26	0	0	0	196	163	164	0	523	0	1469		356024.50646698434		13.0		342731.82957393484		326621.0361678374	HARS1	0.0	547.0		0.9561243144424132	-0.0030581039755351682	0.07325884871084352	-0.7790873666559741						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient27	0	0	0	170	162	173	0	505	0	1439		350938.1514940931		14.0		342731.82957393484		326621.0361678374	HARS1	0.0	534.0		0.9456928838951311	-0.03283582089552239	0.7902799140335511	0.1500209657550539						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient28	0	0	0	87	81	67	0	235	0	1202		195507.48752079866		29.0		342731.82957393484		326621.0361678374	HARS1	0.0	246.0		0.9552845528455285	0.0945945945945946	1.9471952278614908	1.5101040227827085						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient29	0	0	0	174	164	167	0	505	0	1857		271943.9956919763		23.0		342731.82957393484		326621.0361678374	HARS1	0.0	544.0		0.9283088235294118	-0.00906344410876133	0.21759776470404665	-0.6094008634472441						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient3	0	0	0	285	263	260	0	808	0	2019		400198.1178801387		7.0		342731.82957393484		326621.0361678374	HARS1	0.0	838.0		0.964200477326969	0.0057361376673040155	0.1488987486051352	-0.6901642233179354						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient30	0	0	0	181	160	147	0	488	0	1808		269911.50442477874		24.0		342731.82957393484		326621.0361678374	HARS1	0.0	512.0		0.953125	0.04234527687296417	1.0035430604083884	0.40073559335653697						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient31	0	0	0	175	167	166	0	508	0	1858		273412.27125941875		22.0		342731.82957393484		326621.0361678374	HARS1	0.0	537.0		0.9459962756052142	0.003003003003003003	0.07217267774803589	-0.7803642818336824						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient4	0	0	0	143	147	146	0	436	0	1450		300689.6551724138		20.0		342731.82957393484		326621.0361678374	HARS1	0.0	453.0		0.9624724061810155	0.0034129692832764505	0.0801530871832857	-0.7709824199711113						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient5	0	0	0	182	188	177	0	547	0	1596		342731.82957393484		16.0		342731.82957393484		326621.0361678374	HARS1	0.0	559.0		0.9785330948121646	0.030136986301369864	0.7363431529102239	0.08661228399764793						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient6	0	0	0	198	229	210	0	637	0	1602		397627.9650436954		8.0		342731.82957393484		326621.0361678374	HARS1	0.0	657.0		0.969558599695586	0.04328018223234624	1.091912582927461	0.5046238286484845					2.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient7	0	0	0	177	209	197	0	583	0	1726		337775.20278099657		17.0		342731.82957393484		326621.0361678374	HARS1	0.0	605.0		0.9636363636363636	0.029556650246305417	0.7355908132266646	0.08528559511492481						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient8	0	0	0	138	131	125	0	394	0	1359		289919.05813097866		21.0		342731.82957393484		326621.0361678374	HARS1	0.0	410.0		0.9609756097560975	0.0234375	0.5369135668682963	-0.23400950405049198						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.479	Patient9	0	0	0	200	176	183	0	559	0	1722		324622.53193960513		18.0		342731.82957393484		326621.0361678374	HARS1	0.0	592.0		0.9442567567567568	-0.019498607242339833	0.47494902277510287	-0.30685574054704623						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient1	0	0	0	1	0	0	0	1	0	1717		582.4111822947001		11.0		0.0		797.0790902521202	HARS1	0.0	643.0		0.0015552099533437014		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient10	0	0	0	0	0	0	0	0	0	1394		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	402.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient11	0	0	0	0	0	0	0	0	0	1367		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	252.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient12	0	0	0	0	0	0	0	0	0	1791		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	520.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient13	0	0	0	0	0	0	0	0	0	2218		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	548.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	464.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient15	0	0	0	0	0	0	0	0	0	2573		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	988.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient16	0	0	0	2	1	0	0	3	0	1271		2360.3461841070025		6.0		0.0		797.0790902521202	HARS1	0.0	647.0		0.00463678516228748	1.0	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	543.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient18	0	0	0	0	0	0	0	0	0	1387		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	594.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient19	0	0	0	0	0	0	0	0	0	1548		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	582.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	71.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient20	0	0	0	1	1	2	0	4	0	1738		2301.4959723820484		7.0		0.0		797.0790902521202	HARS1	0.0	781.0		0.005121638924455826	-0.3333333333333333	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient21	0	0	0	1	0	3	0	4	0	1328		3012.0481927710844		3.0		0.0		797.0790902521202	HARS1	0.0	461.0		0.008676789587852495	-1.0	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient22	0	0	0	0	0	1	0	1	0	2106		474.8338081671415		12.0		0.0		797.0790902521202	HARS1	0.0	738.0		0.0013550135501355014	-1.0	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	545.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient24	0	0	0	2	1	1	0	4	0	1661		2408.187838651415		5.0		0.0		797.0790902521202	HARS1	0.0	805.0		0.004968944099378882	0.0	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient25	0	0	0	3	1	2	0	6	0	1946		3083.247687564234		2.0		0.0		797.0790902521202	HARS1	0.0	738.0		0.008130081300813009	-0.3333333333333333	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient26	0	0	0	0	0	0	0	0	0	1469		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	547.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient27	0	0	0	1	0	0	0	1	0	1439		694.9270326615705		10.0		0.0		797.0790902521202	HARS1	0.0	534.0		0.0018726591760299626		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient28	0	0	0	1	0	0	0	1	0	1202		831.9467554076539		9.0		0.0		797.0790902521202	HARS1	0.0	246.0		0.0040650406504065045		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	544.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient3	0	0	0	5	5	0	0	10	0	2019		4952.947003467063		1.0		0.0		797.0790902521202	HARS1	0.0	838.0		0.011933174224343675	1.0	0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient30	0	0	0	0	0	0	0	0	0	1808		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	512.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
PB.59138.482	Patient31	0	0	0	0	0	0	0	0	0	1858		0.0		22.0		0.0		797.0790902521202	HARS1	0.0	537.0		0.0		0.0	0.0						Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive
